0review_id,1review_title,2review_text,3review_rating,4review_date,5visit_date,6reviewer_country,7reviewer_level
review_461307600,“Reach early and enjoy the rides....”,"A fun place which has something for everyone. Kids and young adults enjoy the most of the rides. Very thoughtfully designed theme park and well managed facilities. Water Show was amazing and must watch. When you enter the Universal studio, take the schedule of events, as they have wonderful parades and shows. Mummy ride and Galactic are the best rides. Lost of food options, so do not carry your take away food or big bags. Just wear comfortable clothing and try not to carry bags else you will need to deposit in locker while you are on rides. if you are with kids, strollers are available on rent. Lot of places to click pictures, so enjoy and pose.
",5,2017-02-19,December 2016,India,04
review_461282617,“A fun day to bring out the child within !”,"My sister and I walked across to Sentosa Is to the Universal studios . We both had lots of fun pretending to be kidscagain The stunt show was fantastic .
",4,2017-02-19,February 2017,Australia,04
review_461151967,“Great park with no waiting time!”,"We had a great experience, especially as we could do all the rides in one afternoon with basically no waiting time which was great! Even the Transformer Ride (highly recommended) had no waiting
",5,2017-02-19,February 2017,Switzerland,06
review_461111984,"“Few rides, long lines..!!”","Went on a Friday and the lines were really long, ended up buying the fast pass but that is expensive in comparison to the fun out there. The park was small, plenty of food available, remember to carry water as the drinks are priced really high.I personally did not enjoy it much as most of the rides are more for kids, will not be returning.
",3,2017-02-19,February 2017,India,05
review_461105124,“greatest playground”,"admission tickets to Universal Studios is $ 75 per person. once signed can visit all the existing vehicle. there are a lot of entertainment and rides are cool. performances of some talent disco at every bend in the road. satisfied to ride a roller coaster. hot weather no obstacle for feeling very happy.
",5,2017-02-19,February 2017,Indonesia,05
review_461069293,“Universal Studios Singapore”,"Universal studios is a great day out! I advise to get there just before the park opens and definately get the express pass!! It is so worth it due to the massive waits for most rides.
",5,2017-02-18,February 2017,Australia,01
review_461060790,“Best theme park ever!”,"Such a well made theme park. Our little boy got to meet The Minions and Transformers. There were lots of rides for him to go on too even though he is just 104cm.An amazing day out. Transformers ride was the best
",5,2017-02-18,February 2017,United Kingdom,05
review_461039925,“Worth a visit ”,"We went here on a day trip and enjoyed it a lot, the only thing we did not like is the queuing, on some rides It would say 30 minutes wait so we joined the cue and it ended up being nearly an hour. On some rides it has a ""Single Rider"" option where you can jump the whole cue if you are wanting to ride the ride without your partner/kids, a ride that had a 60 minute wait time I got on it in 5 minutes As you would expect food and drink is quite expensive in the park so bring a pack lunch if you can.For a fee there are lockers where you can store your bags if you want to go on some of the big rides So overall a nice day out 
",4,2017-02-18,February 2017,United Kingdom,05
review_461022483,“Entertainment for all ages”,"It's an awesome place to have loads of fun. It's suitable for young kids who are probably taller than 120cm. There are kids rides and adult rides too. Weekdays are better as it is less crowded. However if u choose to go on the weekends or holidays, I would suggest taking the priority pass. It let's u try the rides faster. It is really worth it.
",5,2017-02-18,February 2017,NoCountry,01
review_460983300,“Awesome!!!”,"Me and my husband went in early Feb and luckily it was a scorcher of a day too. We had the best time ever, all the rides are so much fun. We got there about 15 minutes before the park opened and there wasn't much rush at the ticket counter (it was Monday) . We brought the single express ticket which means you can use the express line for each ride once (most of the rides do have an express line). The rides we enjoyed the most were the transformers, the mummy ride and the Steven Spielberg experience. Because of the express ticket and not many people we did the whole park by 13:00pm, we then sat and watched the mels dinettes performance which was great too!! There are many dining options inside and outside the park, if you choose to dine outside the park attendants stamp your hand so you can come out and then go back in.
",5,2017-02-18,February 2017,NoCountry,03
review_460940442,“Universal studios”,"This place would be excellent for those who likes ""mechanical rides"". The waiting time is more than one hour With Normal tickets for each ride .To enjoy all the rides fastrack tickets are must.
",4,2017-02-18,February 2017,NoCountry,02
review_460883442,“Spoilt by Universal Hollywood”,"This park was small by the standards we have been to previously. That said it was clean, staff were very very friendly and the rides entertaining. Be aware however that most of the rides are for older kids or adults.
",4,2017-02-18,February 2017,Australia,06
review_460872040,“A Fantastic Day in Universal Studios”,"We have spent one entire day in Universal Studios in Singapore and we still haven't done all attractions yet. It is truly a magnificient place to be, really amazing, all day fun. Rides are great, Sesame Street, Transformers, The Jurassic Park, Shrek Movie in Far Far Away, Madagaskar and so on, so forth. Kids love it and so you do. Definitely buy the express otherwise you can't see anything. Though pricey, highly recommended!
",5,2017-02-18,February 2017,Singapore,05
review_460861106,“Going back to become a child again”,"This is my 2nd time to visit the Universal Studios in Singapore. Every time i come to this place, i feel like i am a child again excited and happy of what is to unfold. We were taking a lot of pictures to bring home. We have a grand time with my friend and daughter. The rides were fabulous and so as the many attractions inside the studio. Maybe i didn't hydrate myself or it was just too hot for me, i fainted while waiting in line. Fortunately, i was given first aide right away and was brought to a place where i can rest. After 1 hour and 30 minutes, i went outside again to roam around Universal. The staff were really kind, they gave me water and check on my vital signs from time to time while i was recuperating. Thank you to the staff of Universal Studios.
",5,2017-02-18,February 2017,NoCountry,05
review_460860988,“Amazing Experience!”,"Simply amazing... Specially the Galactica.. Revenge of the Mummy... And the Transformers.....A must go place in Singapore!
",4,2017-02-18,February 2017,NoCountry,0
review_460749648,“Family tour”,"Sentosa trip is all any child would want to see. It is a one stop place for enjoyment to kids. U have it all here- from games to rides to Madame Tussaud's! An entertainer for the full family!
",4,2017-02-17,October 2016,India,04
review_460612356,“Must visit”,"If you are in Singapore this place is must visit. This place is located in Sentosa island. It has many attractions, shows and rides. Check timings for shows and character meet. I would suggest buying tickets online to get some discount. Plan your visit in advance.
",5,2017-02-17,October 2016,India,02
review_460562049,“Good place for family with bigger kids”,"I like here except the long long long queues. I don't think it is suitable for young kids under 5. Our 3 year old daughter almost missed all the fun due to the age and height. Our 7 & 9 year old sons love here regardless the hot weather and long queues. The most exciting activity is Transformer but we queued one turn for 1.5 hours!! I felt I was paying money to queue....... Listen to others' suggestions: get express pass if you can afford otherwise you would fell exhausted after queuing a whole day.
",4,2017-02-16,January 2017,New Zealand,02
review_460535703,“Definitely entertaining!”,"It is much better to visit Universal Studios Singapore during weekdays to avoid hour length wait to their infamous rides. If you don't have any choice but to go on weekends or holidays, skip first the rides cause it will consume most of your time but hang around the place for every photo opt or check out the schedule for the appearance of many USS characters and other attractions (Waterworld). Try to get back late in the afternoon for the rides to have shorter cue for the rides. (Though it's your choice to have this option cause what if the cue for the rides was still long.) It is much better to visit USS for the whole day. All rides are enjoyable, facades are amazing and picture friendly. Food choices for snacks and lunch are very limited and expensive though, but fulfilling.
",5,2017-02-16,January 2017,NoCountry,03
review_460383948,“amusement park”,"a place for all category of people, so many attraction, starting from all 3d adventures, mummy ride, transformer etc. Awesome place, u will not realize when ur day will end. food and water is expensive, still a place worth to visit
",5,2017-02-16,August 2016,NoCountry,05
review_460337837,“Good and average”,"During our holiday to Singapore in September 2016 we made a visit to the Universal Studios on Sentosa Island.To get there we took the MRT to the Harbour front, walked through the mall and collected our tickets before boarding the express monorail to Sentosa. The theme park itself felt a little smaller than other theme parks we had visited, including Universal in Orlando but the place is very well laid out.The queues were a little long and we did take the fast pass options, some of the rides were great the Battlestar Galactica, Jurassic Park and Mummy rides were particularly fun. We didn't eat a meal at the park as we thought it was a little pricey. Overall this is a good place to visit but with restricted park size it doesn't quite live up to the Orlando sister parks.
",3,2017-02-16,September 2016,United Kingdom,06
review_460327548,“superb is the word....must visit for families”,"superb is the word....must visit for families. lots of good rides and you enjoy in each of the ride. Most popular is Transformers ride in Universal studio. When you buy ticket they encourage you to buy combo tkt which includes Sentosa island as well however they have not upgraded sentosa for more than a decade so that's a boring place. Only Universal studio is good to visit.
",4,2017-02-16,December 2016,India,04
review_460309384,“Good attractions bad service”,"Spent a day here and whilst the attractions are food the customer service is very poor. Everyone working here seems very young. My partner had a water damaged phone caused by one of the attractions and no one was interested on trying to help. 2 rides broke down on our day and after lining up for 40 mins when we decided to leave asked if we could have a fast pass when the attraction opens again we were told ""people were there longer then you"". Very dissapointing.
",2,2017-02-16,February 2017,NoCountry,03
review_460271871,“Thrill seeking fun”,"Hubby and I don't do big rides, he also doesn't care much for heights. I'm saying this because while we are both, let's face it, whimps but we still had a great time. It is worth getting a fast pass when you buy a ticket. We went mid week and the lines were still hours long. Some more simple rides and attractions had quick lines. The Jurassic rapids were so much fun (which is possibly why the line was over an hour long) the high flyer was also great and had no line.There was plenty of food available inside so don't feel the need to bring a lunch. Also, pack light, the more things you bring with you the more time you'll spend in the lines for the lockers at the start of rides. We had breakfast at a pancake place near the entrance before we went in, and spent a total of about 6 hours inside. Which was enough time to cover everything we wanted to do. Had we have wanted to do the big thrilling rides we would have been short on time. Those lines were over an hour each. I will 100% be coming back here. It was a great day out.
",5,2017-02-15,October 2016,Australia,05
review_460244252,“My Second Time”,"Its my second time went there. But this time I bought the ticket with Universal Express that really saving time and skip the very long queue. Price is much higher of course but if you want to enjoy more in this place i suggest you to buy and add universal express. It is worth it!
",5,2017-02-15,March 2016,Indonesia,04
review_460242308,“Great Place to Go!!”,"I went Universal Studio Singapore last week with my friend. It was amazing. I try almost all of the studio. They are open from 10 am - 7 pm. Sesame street on New York area, Transformer ( there is a roller coaster, I try it and it the best roller coaster I ever try),, mummy (roller coaster in the dark), jurassic park ( rafting), and many things you can do there. Entrance fee is SGD $73 per person,, you need to pay extra SGD $30 if you don't want to queue.
",4,2017-02-15,February 2017,Indonesia,05
review_460234535,“Small but fun”,"The park itself is quite small but it was fun. We had free tickets to get in which was good as it is normally quite expensive. We purchased a one off express pass for S$50 each which gave us one express entry per ride. It was well worth it as some of the rides had wait times of 40+ mins which to be fair isn't unreasonable for a theme park. But with it being so hot and with a young child it was better to jump to the front. The park is very clean. It was very crowed with tourists (to be expected).
",4,2017-02-15,February 2017,New Zealand,05
review_460224299,“Go there on Saturday for Hollywood Parade”,"from Sleepy kiwi we traveled by bus to Vivo City and train to USS at 8am. Please note on Vivo city there is a shuttle on bus area going to USS for a flat fare SGD1. did not see it that's why I have take the train and take the escalator up to 3rd floor. We arrived early. We eat at Slappy pancakes since it will open at 10am, going in is fast and organized. There isnt a lot of people so we are not rushing in to go in line. in fact the longest waiting time we had is 20 mins which is the Transformer ride. HIGHLY recommended to ride. No need for express pass though there is still few people purchase it. it was a really hot day so we didnt bother to going in and out to buy some food outside to save some money. The food we purchased range SGD10-15 for a regular burger meal. Milkshake is SGD7, ice cream SGD4. for souvenir I find it too pricey when converting since I came from Manila on ROE is 1PHP=35SGD just imagine it. The Hollywood parade start at 3pm very great show. I must also commend BETTY BOOP mascot is very nice.. Taking pictures with mascot are everywhere you must only ques. There will be rides that you will get, just in case you dont have raincoat or anything, there is drying Capsule for SGD5. since we almost go around USS two times we were too tired to wait for the fireworks :(, we go home at 6PM and queing on train takes time like 30 mins.
",5,2017-02-15,February 2017,NoCountry,06
review_460110161,“A great trip”,"The amusement park was amazing. The queues were long for the rides but the transformers ride was fantastic, well worth the wait. Overall a fantastic place to visit
",5,2017-02-15,December 2016,NoCountry,02
review_460040015,“Great place with even greater queues..”,"Visited the theme park with my wife and two kids aged 8 and 12. Purchased the standard tickets for about USD 40 pp. Really enjoyed the rides especially the duelling ""battle star galactica"" ride, which is not for the faint hearted and the Egyptian section which featured an indoor ride with all sorts of Egyptian monsters to keep us company. The 3D ""Transformers"" ride was also truly enjoyable. The kids also fully enjoyed the 3D movie at Never Never Land. My main grouse however was the very long waiting time for each and every ride. We were only able to complete 5-6 rides during the whole day and each ride had a waiting time of 1 hour or more. So I strongly recommend new visitors especially those with families and/or have just one day to visit, to pay extra and buy the fast track tickets. Else you are in for a long wait and risk get your blood pressure up (as I did) by fuming silently at those with fast track tickets sauntering in while you are in the queue for hours...
",4,2017-02-15,February 2017,NoCountry,0
review_460011033,“feels good to be a kid again”,"Visiting Universal Studios unleashes the child on everyone... Its comparatively smaller as compared to US/LA and Japan so crowds tend to cluster on popular rides so its advisable to top on for the VIP pass if you can afford it... This allows you to maximize and enjoy all the major rides during the day
",3,2017-02-15,January 2017,Saudi Arabia,03
review_459984592,“Everything hurts!!!”,"But in a good way. After 7 hours and a total of 10km covered over the course of the day; the kids saw, did and ate everything and they had a blast doing it.The park needs a full day and don't be cheap, buy the express passes otherwise you will spend the entire day waiting in line.Cylon, Transformers and the Shrek 4D were great brilliant fun. The Jurassic Park ride was not a favourite. You simply got soaked for the sake of it. It was as if the inventors ran out of ideas and figured getting people wet was a sufficient substitute for a lack of imagination. It is an expensive day out the entire family thoroughly enjoyed themselves.
",5,2017-02-15,February 2017,United Arab Emirates,03
review_459910407,“a must go attraction in singapore”,"best for roller coaster lovers & adventure loving people. good for freinds & family outing.kids will love this place !! Its very crowded during public holidays & vacations.Best time to visit is weekdays. you can purchase xpress tickets to beat the queue.
",5,2017-02-14,November 2016,NoCountry,01
review_459902563,“Holidays”,"Went to Universal Studio back in 2013 by myself and loved it, this time we went as a family and we had a great time till mid afternoon when it started to rain.There is not much to do when it rains as all rides outside stops and only the ones inside work and get very busy.Shops get over crowded and the Main Street parade was not on as there is not much cover after you leave Main Street.
",4,2017-02-14,January 2017,Australia,03
review_459867008,“One of the best days at Singapore ”,"Universal Studios, at the offset I thought it was a place for kids, with just rides and stuff. But man, it was awesome. It has multiple themes, rides, information and so much more that every grown up becomes a kid for a while. Worst a visit.
",5,2017-02-14,March 2016,NoCountry,05
review_459723506,“Boring and Too Kidish! ”,"I didn't enjoy it much! The activities are for kids, literally! It's better to spend time exploring Singapore then wasting time here!!! There is actually only one ride that could be considered by grown ups! The access is easy with metros and monorail!
",2,2017-02-14,September 2016,Pakistan,04
review_459646837,“Must See 2nd in Asia”,"It's amazing themed park you don't have time to wait you will have continuous enjoyment with many characters insideYou will have plenty of photo you need big memory
",4,2017-02-14,February 2017,NoCountry,06
review_459561161,“Nice outing in the Tropics”,"Nice to see Universal Studios has improved on its rides and amenities. Food variety is also good n don't forget to keep yourselves hydrated as it can get very hot and sunny. So those SPFs will also be good for everyone..
",5,2017-02-13,March 2016,Singapore,0
review_459528674,"“Fantastic rides, needs more soul”","As a first time US visitor I had expected more soul and organic feel of the movie setting. Though the rides are fantastic, we enjoyed a number of rides including Transformer, Sesame Street, and Madagascar. However, more rides would be a boon to USS.
",4,2017-02-13,February 2017,NoCountry,03
review_459522216,“Loved the entire experience”,"If you are a theme park lover, this is definitely a must visit. Some of the attractions that i loved were the mummy returns ride ( is quite scary ), steven speilbergs lights camera action is cool, cool characters like the minions and Marlyn Monroe walk around the park for picture opportunities, there are lockers available next to some rides so u can store your handbags while you go go for the ride, the lockers are free for sometime, which is usually enough for you to go on some rides and back.also fast or express passes are possible to cut the waiting time in queues, a good tip is to start from the end of the park working up to the fromt as most people usually follow the rides as they come, it is pissble to finish all important attractions in 1 day
",5,2017-02-13,August 2016,NoCountry,05
review_459518118,“A place to remember”,"It was Christmas season when I visited this fairy tale and happy theme park. It is somehow a dream come true. I enjoy a lot though you really need to fall in a long Que. After all, it is worth the wait. I super enjoyed the Christmas village! Bring you kids also your friend to remind them their Childhood. Cheers!
",5,2017-02-13,December 2016,Saudi Arabia,03
review_459502370,“Cheshiresupermum ”,"Spent day here yesterday. Mini version of the one in Florida. Good day out little if any queues which was fab. I'm the one who sits on bench while they do roller coasters but hardly settled on bench and they'd been on. Tame rides are very tame so suitable for little ones.
",4,2017-02-13,February 2017,NoCountry,03
review_459479962,“Great day out!”,"Made the trip from JB and it didn't disappoint! You can get tickets for 5 RM to cross the causeway on the KTM trains from JB Sentral to Woodlands and back. The taxi from Woodlands to USS was about $24, but well worth it considering all the different buses and trains we would have had to take, and would have been almost $20 for 2 people. We visited during the tail-end of Chinese New Years, but was pleasantly surprised at the short wait times. On a few rides we too the single riders lane and got put on the same ride anyways. The Mummy Returns was fantastic, we did Transformers twice, and the Jurassic Park waterride soaked us :)Will be returning with my wife, and look forward to the next trip!
",5,2017-02-13,February 2017,China,04
review_459470284,"“Long queue to enter, but queues for rides managable”","Were excited to bring my boy to the theme park during our staycation at Hard Rock hotel last week. When we were there at 10am, there were hundreds of people queuing up to enter the park. Queue was orderly.Inside the park, the time taken to queue for rides were manageable. Not as bad as I would have expected. Overall a good experience for us and our boy.
",4,2017-02-13,February 2017,NoCountry,04
review_459064525,“a themed park”,"Universal Studio Sg is a typical themed park with rides and attractions. The only difference is the character in every stop. It is still for kids and adults too
",4,2017-02-12,February 2017,NoCountry,04
review_459064322,“Universal Studios - Singapore”,"Spend whole day at Universal Studios. This is my third time to Universal Studio Singapore. Compare to other countries Universal Studios, Singapore's Universal are small. However, we still enjoy it so much. We went there Chinese New Year Eve and there are many people queuing. Please make sure that you reach USS before 10am to avoid long queue. When entering USS, straight go to Transformer Ride because most of the people will go for that rides.
",4,2017-02-12,January 2017,Malaysia,01
review_458922889,“Kids loved it!”,"Spent a full day at Universal studios. Went in January and it was busy yet able to go on all the rides we wanted to. The longest waiting time was 40min which I was expecting to be much longer. The kids loved the park and we have beautiful memories of it. A must when in Singapore with the family.
",5,2017-02-12,January 2017,NoCountry,03
review_458880098,“Thrill ans fun.”,"Its perfect place to experience thrill ans fun. Go on weekday so that u don't face a crowded park and can cover most things in one day. We buy the express ticket. It's S$ 50 & entrance ticket price is S$ 70. If u can buy express ticket u can cover lot of areas. See the dramas. specially water world function. Foods are expensive at inside. Must try attractions rides are - Transformers - Mummy .HUMAN or CYLON.
",5,2017-02-12,January 2017,Sri Lanka,03
review_458852022,“Go during weekdays”,"We were there during the new year holidays and it was so crowded. The top attractions have 1-2 waiting lines even in the morning. Went there to check the place out, probably will not return the next time.
",3,2017-02-12,January 2017,Canada,04
review_458820251,“Fun time for everyone”,"This place has something for everyone. From the Kingdom Far Far Away for the little kids to Sci Fi section for adults (who are kids at heart), everyone can enjoy something here. You would need at least one full day to fully appreciate everything. The food is more expensive than outside, which is natural in a theme park. It was interesting how different restaurants had a menu that catered to the theme. If you are South Asian and looking for rice, Ancient Egypt is your best bet.Make sure you pick up a map from the entrance, and travel in an anti-clockwise manner. Remember to bring a lot of water, and prepare to walk A LOT.It would save you plenty of time if you purchase the express tickets. Yes, they are more expensive than the regular ones. But definitely worth it, considering how the queues can last over three hours.
",4,2017-02-11,August 2016,Sri Lanka,04
review_458714390,“Wonderful Time at Universal Studio”,"Great Experience. If you Kids with you, one place that you can't miss.If You dont Have Kids with You, still a place that you can't afford to miss.The Revenge of the Mummy ride was awesome.
",5,2017-02-11,May 2016,NoCountry,03
review_458615801,“Horrible customer service!”,"Visited USS on 10th Feb, I was queuing with my 3 years at the children roller coaster 'enchanted airways'. I have the annual pass and was queueing at the express lane.We waited for 3 rounds of non express queue and when a customer behind me and I tried to ask why is our express side is not moving, the staff just turn their back on us and ignore us without any explanation. That guy is wearing spectacles and middle age and the lady assisting is a short hair girl. If I get their name I will write in to the management to feedback!Disappointed and ugly to receive such treatment from USS. Never knew their staff is been train to treat their customer in such ways!
",1,2017-02-10,February 2017,NoCountry,05
review_458595591,“Great attractions for all!”,"As an adrenaline junkie like myself, the 2 things that I will never forget and will try again when I go back are:1. The Mummy - I did not expect this one to be very thrilling! I thought it would just be a boring ride. But jeezus I was blown away! It's like riding a roller coaster in total darkness! Unbelievably fun!2. Battlestar Galactica - This is the resident roller coaster of Universal Studios Singapore. It's a roller coaster with double the fun! This coaster has 2 rides. The concept is on the name itself, Battlestar Galactica. Basically it's like a fight with humans and aliens. One coaster is where you ride as the humans. A basic roller coaster ride. But the other one for me is way more fun: the aliens' side! On this other coaster, your feet are hanging! Imagine that! OMG my soul separated from my body during the first drop! I can't overstate enough how fun that ride was!But my most useful tip is this: buy express passes! Again, BUY EXPRESS PASSES!!! It's the purchase that I never regretted! It will save you a TON of time! Normal tickets will cost you AN HOUR in line waiting for your turn. But when you use express pass, it will literally take you a minute to get to the ride. There's a different line for normal tickets and for express passes. You can see the envy from the eyes of the people who endured long lines waiting. While you just walked in but you get to ride first.
",5,2017-02-10,November 2016,NoCountry,04
review_458425237,“My favorite universal! ”,"Shreks castle, the mummy, Elmo in space, Charlie Chaplin, and even dinosaurs?! This is the best place ever!!!!!!!! 
",5,2017-02-09,April 2016,NoCountry,03
review_458359781,“Fun day out ”,"My husband and I spent the day here. Now I must mention my husband is an adrenaline junkie , whilst I would say I'm the opposite . Thus I felt that the theme park catered to the both of us. Getting here is fairly easy and everything is sign posted . We took the monorail which was fast but packed . I would recommend getting here early and possibly purchasing the fast track tickets for the additional cost . As the queues were very long when we went and for example the transformers ride we waited almost two hours to get in. It was also a very hot and humid day .The studios I mentioned catered to all ages I feel. I've not been to the Florida theme park so can only base my opinion on Singapore . But they have shows , roller coasters , boat rider , souvenir shops and quite a few food outlets on site . There are different themed sections, such as the mummy, Jurassic park , shrek, transformers etc and all have there different rides and shows taking place .There are times where you may need to use the lockers as certain rides require no personal belongings. Our personal favourite ride was the water boat ride at Jurassic park. You do get slightly wet but honestly it was a breath of fresh air as we went on a very hot and humid day (humidity was at 98%). Shrek 4D was also good fun and my husband enjoyed this with the chairs moving and splashes of water on the face . The water world show was excellent and the stunts and actors had the audience fully engaged . Staff I found to be lovely honestly , they were so helpful and the service was very good. There were a couple times when some of the rides were delayed or experiencing technical problems but apart from that it is a great fun day out for all ages . And the theme park closes at 7pm . 
",5,2017-02-09,January 2017,NoCountry,04
review_458277581,“#1 in Singapore! Here are a few tips!”,"I was in Singapore on a family trip of 6 people. My parents and aunt are all above 60 while one of my cousins (24) doesn't like rides. That left me with just two of us who wanted to go to USS but I wasn't sure it justified taking all of them together and that too for an entry ticket priced at $75 each! However, it turned out to be the best day we spent in Singapore. One, it offers rides and entertainment for people of all the ages. My parents sat in ALL the rides! (I was surprised). Here are the highlights:1. The best ever stage show that I had ever seen (WATERWORLD).2. Best 4D show/ride ever. (TRANSFORMERS)3. Lights, Camera and Action.4. Great rides for adventure freaks.Here are some tips for all:TIP 1: try to visit it on a weekday. Although the queues that we found were on an average only 20%-30% occupied (of the capacity), we still ended up waiting for up to 30 minutes in a few rides.TIP 2: it is arranged in a circular layout. As soon as you enter it, look for where the crowd seems to be heading. Start walking in the opposite direction! ;)TIP 3: Single passengers have a separate queue. If you don't have a condition to sit together on a ride, it will save at least 70% of your time.TIP 4: Buy your tickets through an agent in Singapore. I got my tickets at a discount of $20 per person.TIP 5: This was the only attraction I found which gives discounted tickets for the elderly (60+) irrespective of their nationality. Tickets for my parents costed me $36 each.TIP 5: Food is very expensive inside. If you don't wanna spend that much, try getting something with you. (Before entering USS you will also find a few joints like McDonald's).
",5,2017-02-09,January 2017,India,04
review_458219557,“Happy Solo traveller”,"I enjoyed my trip to Universal Studios on Singapore Independence day. It is somewhat smaller than I expected but it is still okay. I enjoyed the rides especially the ones for kids. Did Not try any thrilling ride cause I'm afraid of them. My favorite attraction is The Transformers and Shrek, I've tried them twice.I did not try the food, I ate at Malaysian food street outside USS and their Laksa soup is really good. Advantage for solo traveller is that I don't have to fall in line for long cause they have a single rider queue. IF not because of that I might've hated my trip because there were a loooot of people that day. Overall it was a great experience and I would definitely go back.
",5,2017-02-08,July 2016,Philippines,06
review_458179315,“Rides for every age”,"Jump the line by riding solo. Great food. Plenty of places to sit. Designated smoking areas. A place for everyone.
",5,2017-02-08,October 2016,Australia,04
review_458051170,“Visit following cruise”,"For the size and price approx £76 $SD for two inclusive of rides etc..smaller than US but rides and attractions as good...a must if you like this type of thing...took us all day to get round with most queue 15 mins max
",5,2017-02-08,January 2017,NoCountry,05
review_458023014,“Must Do if your in Singapore !”,"We spent one full day at the Universal Studios and needless to say it was worth it. We started off early and we were there before the gates opened at 10 am but even then we greeted by a huge queue when we reached there. I read a lot of reviews before we went there to prioritize the rides , but so did everyone else !!! So we spent 2 hours in the queue for a 4 min ride which was supposed to be the star attraction - Transformers. Then we decided to do our own thing which worked out better because we were able to cover the next shows of waterworld and some of the kids rides which my 6 year old daughter absolutely loved .... Sesame Street, Madagascar, Shrek 4D. By evening a lot of the crowd had dwindled and its a good thing that the timings are now extended because we were able to cover almost everything that we wanted to. We were even able to take a second shot at Transformers without any waiting time and it was soo much fun !!
",4,2017-02-08,February 2017,India,01
review_458018814,“an experience for the kids and the elderly alike!”,"A day is enough to cover up this entire attraction, and still have some time to spend something extra at the universal stores :Dtook a privilege pass, so didnt have to stand in otherwise long queues. all the rides for comfortably covered. the roller coasters are a must. the jurassic park and the mummy returns rides were the best ones!
",5,2017-02-08,December 2016,NoCountry,02
review_457937709,“Day to remember.....”,"Sentosa Island is a place to be with your family with so many attractions which you will not tired of it was awesome all day experience attractions are nothing to compare with. My children loved universal studio and I loved it too, do not miss out live shows.
",4,2017-02-07,August 2016,Nigeria,05
review_457821687,“Review ”,"I have been to Singapore for studied a summer course. Surely, if you go to Singapore, you have to go to Universal Studios. I went there by sentosa express and got off at Waterfront Station. I bought universal express tickets which 1 ticket can use for 1 plaything. There are 7 zones which is Hollywood, New York, Sci-Fi City, Ancient Egypt, Lost World, Far Far Away and Madagascar. My favorite plaything is ""transformers"" because it's very exciting. I wanted to play battlestar garactica so much but it's closed for renovation. In the Universal studios have a lot of food that you can choose such as hamburgers, onion rings,etc. I really suggest you to go to 'Universal Studios.'
",4,2017-02-07,March 2016,NoCountry,0
review_457657295,“Fun all he day”,"+a lot of attractions+good organized-they have some bugs in Egypt the carousel was broken and was not working for few hours.
",4,2017-02-06,January 2017,NoCountry,04
review_457507554,“Small and Expensive”,"Bad:The place was extremely crowded when I visited weeks ago. Queue was as long as 2 hours for a ride of 15 minutes or so. The park map wasn't big. Good:The performances were up to standard. The Transfer ride is just fantastic! The waterworld stunts were amazing!Improve:Maybe I should give it another try on weekdays in my next visit. Or to purchase the express ticket.
",3,2017-02-05,January 2017,NoCountry,03
review_457496062,“Huge place and lots of fun”,"Universal Studios is a huge place with lots to experience,and one should reach early to be able to try and see all that is there.It is not possible to get on all the rides as the waiting line is extremely long everywhere,so if you have a list of certain things you want to see or ride then its better as a lot of time is wasted standing in the queues and it gets tiring as the place is as mentioned huge and lots to see.Enjoyed the water world and the transformers show.A great experience but most definitely fun for kids and adults alike.
",5,2017-02-05,February 2017,NoCountry,04
review_457442692,“Fun times!”,"Great park, clean and organized! Absolutely go early and get the express pass! Minimal rides for teens, but with the express pass they can repeat often. Good food, one day experience with a lot to do outside of the park as well.
",5,2017-02-05,February 2017,NoCountry,02
review_457431743,“Great day out”,"This was a really nice theme park. I've visited theme parks all over the world but this one really impressed me. It's immaculately clean and not over expensive and had a good range of rides with a decent queue system unlike some other theme parks I could name.
",5,2017-02-05,January 2017,United Kingdom,05
review_457330034,“Nice place for family”,"Universal studios in Singapore is a theme park on Sentosa island. Take online ticket. One can reach there by MRT then by shuttle or Sentosa express or by walk. Less frequency of Sentosa Express makes it inefficient. So better take a walk or shuttle bus from Vivo city. Most of the rides in Universal studio are suitable for family and are mild, except Revenge of the Mummy and Battlestar Galactica gray track. Don't miss transformer 3D battle. Single rider entry saves queue time. Overall Universal studios is a fun day for a family with young children.
",4,2017-02-05,February 2017,India,04
review_457313211,“Best in Singapore”,"This is the must visit place in Singapore.The Place is an amusement park,Like Disneyland..It has more then 3 roller coasters,& nice restaurants to dine.You need a complete day to spend time here.Universal studios is at Sentosa Island.If you go by Sentosa Express Train, then its the first station from singapore.Its a dream land for kids,,and if you are in singapore, then you should not miss it.Credit Card is accepted everywhere inside the Universal Studios.Avoid going in Rainy Day because most of the rides are closed on rainy day.Also Avoid weekends, to avoid long Ques in rides.
",5,2017-02-05,January 2017,India,06
review_457222278,“Not great for small kids and very expensive.”,"Many of the rides had height and age limits and prevented our younger children from access. We visited on a normal weekday in the late afternoon and the rides had anticipated wait times in excess of an hour. With the few hours we had planned to stay we would be lucky if we got to ride 3 attractions. It appears that this is normal as the queues were designed to hold hundreds of people with in queue entertainment. The rides we did experience were very well done and the park was very clean. It was extremely hot on the day of our visit and some of the queues were very uncomfortable even with the fans. We got very poor value for our money and they should offer half day tickets and much cheaper prices for young kids.
",3,2017-02-04,January 2017,NoCountry,06
