0review_id,1review_title,2review_text,3review_rating,4review_date,5visit_date,6reviewer_country,7reviewer_level
review_377310554,“Better experience if you have express pass”,"As expected, long queues for the popular rides though it was not super crowded. It is quite challenging having a 6yo boy tagging along. So, would definitely consider getting the express pass for the next visit (if ever). Was there from 10am-5pm, only got through half the attraction. Rain on that day didn't help and the opportunistic selling of plastic poncho (with staff suddenly popping out of nowhere) for $4 per pc dampen the mood further. For a place that is supposed to be HAPPY, most staff looked grumpy. It is easy to get a lost (especially for first timer) and staff prefer to yell. Some are nice but unfortunately thats a minority. Customer service training definitely needed.
",3,2016-05-28,May 2016,Singapore,04
review_377273098,“Great place to visit. 1 full day may not be enough.”,"A great place to have fun with family. Must go there early to visit the whole place (with rides). And must go on weekdays. There are 7 different zones to explore with attraction/rides in each of them. Even weekdays have 30-45 mn waiting time for many rides. The must do thing is the Transformers 3D ride. Amazing!!! Go there. Go early. Go on weekday and enjoy.
",4,2016-05-28,May 2016,Bangladesh,06
review_377255439,“Cannot Miss it any cost”,"At first, we thought it will be only for adults, but once we entered we realised, we should never grow up as there is so much to do. best is to reach early by 9-930 am and to leave by 6; 630 p.m.make sure you dont miss the Mummy Ride, Puss in the Cats, Jurassic Park rides.
",5,2016-05-28,May 2016,India,03
review_377201393,“Fantasy Land”,"Its a small park ! but great for people who have never seen an American theme park with hollywood at its brightest. Location - In Sentosa . Best way to get there from the middle of the city - metro take the line to Harbor front get off at Vivo mall walk the 10 minute boardwalk and enter Sentosa for free ( or pay 4$ and wait in line to take the monorail - 3 min ride ) . Or take a cab from the CDB and pay $20SGD. Any way ! Pay 74$SGD for a full day pass - but a caveat there are waiting times ...loooong ones if you come late - try and be here by 10 am so you get to go quick . Start from the opposite direction ! New York , Transformers ( hands down the winner !) , roller coasters , more roller coasters ! and lots of Photo Ops - carry the camera for the best memories . Anything that can be branded and sold to kids is there so carry a heavy budget for souvenirs , t shirts , mugs , dolls, food , photo ops , popcorn ! If you have the money and not much time take the Express pass - most convenient ! just breeze past everyone else ! ( one mistake we made !) This is if you want to do Universal and Sentosa all in One day - else if you have all the time you need 5-6 hours only in here to really enjoy yourself . Food - plenty of options , the one near Shreks castle has great fried chicken , juices , burgers . Dont miss this one for a real taste of hollywood !
",4,2016-05-27,May 2016,India,06
review_377186238,“Love it!”,"Second time visiting this place. Looking forward to be back again sometime. To bad it was raining that day.
",4,2016-05-27,May 2016,NoCountry,01
review_377185170,“Impeccable Experience”,"Very good place to visit. The shows inside are really mind blowing. But have to wait in queue for each and every show and ride.
",5,2016-05-27,January 2016,India,01
review_377169796,“Fun day out”,"This is definitely worth doing when in Singapore. I was not the usual demographic in that I was an adult with no young kids or teens to take round the attractions. I didn't end up doing the rides (some had a wait time of 60 mins and Singapore is very hot - throw chronic motion sickness in and forget it ) however there are a number of shows, air conditioned shops and cafes to visit. The water world show is a must - great special effects as does the special effects show (funny about that). I also enjoyed the shrek 4D show and various acts just wandering round the grounds - the most amusing being when a person asked the ""keeper"" if the dinosaur she was displaying was real!. All in all I would say (write) that it is worth the visit
",4,2016-05-27,May 2016,Australia,04
review_377130244,“Amazing Theme Park!”,"This version of Universal Studios is relatively smaller than of others in US and Japan but it still entertains you to its very best and at the end of the day it will make your day happy and complete.Feedback: What i just i did not like is that there was no option to upgrade to an express pass if you purchased the Singapore Tourist Pass. I think they should work that out next time rather than asking guests to pay in full for the express pass.I think they have to reconsider extending their operating hours. It's currently at 10AM - 7PM but i believe extended it 2 more hours will not hurt them. Tips: Get the Express Pass!! This will save you a lot of time and will enable you to cover everything in the park for the whole day. Buy your water before you enter this park to save some money!
",4,2016-05-27,May 2016,Philippines,04
review_376997081,“Good theme park”,"USS Singapore is great in visiting. Plan to reach early and enter by 10AM. Complete Transformers first, then mummy ride, then jurassic park ride, then shrek 4D and then others to avoid crowds. My review of the park - 1. Transformer ride is really awesome.2. Other 3 main attraction - mummy, jurassic and shrek is great. But average experience. Also to mention Spielberg show here.3. The roller-coaster rides are really awesome and daring one. Specifically the cyclone one as it also puts you in the inverted position - if you are not comfortable would suggest to skip cyclone and go with human roller coaster, as cyclone is definitely more difficult to adapt.4. Rest all so-so5. The water stunt show was closed when I visitedAs one of the main attraction was closed and jurassic park ride was also getting frequently closed, I felt disappointed. Overall my rating is average thats why.
",3,2016-05-27,April 2016,India,05
review_376942346,“Smaller than its big brother!”,"We chose to do the VIP Experience...knowing that this one does not have a backlot like America, and thought we'd go all out on this one park - we completed the park including the rides within 4 hours - our tour guide was absolutely amazing and does allow you to sneak in ahead while with the guide - each VIP ticket also comes with express pass for the remainder of the day which allows you to get express access to selected rides for the remainder of your visit, however Singapore likes to rain, but doesn't usually last too long, there's not overly much undercover areas except for the Main Street and the shops/restaurants! It all depends on your interests as to whether you go VIP or not.....
",3,2016-05-26,May 2016,Australia,04
review_376899037,“Smallest universal studios”,"It is a very small theme park, if you have an express pass you'll be able to cover everything within the day. It's basically like a horse shoe shaped park. If you do not have an express pass queues can go up to 90/120minutes during peak. There are several eateries available and a starbucks within the park. Ticket prices are very costly for such a small park.
",4,2016-05-26,May 2016,NoCountry,05
review_376712056,“Amazing theme park without the hustle and bustle of others”,"This was a great theme park. Its what you would expect to see and find full of all your favourite movie branded rides etc. What really sets this park aside from the rest for me, was the fact that when I went during Easter, i expected it to be packed and full of people. But it wasn't that bad, which could have something to do with the fact that its in Singapore and western tourist dont really know where that is or go there that often. So If you want a peaceful theme park going experience this part of the world and this park has to your your go to experience. I easily managed to get on all the rides and the queues were not that long either, so shhh dont tell anyone about this most hidden gem!!
",5,2016-05-26,April 2016,NoCountry,05
review_376706150,“I want more!!!”,"If u rly plan to visit USS, u better come early! I went to uss from Vivo city using sky train on Saturday. I used my eZ link as payment, so I didnt need to queue for sky train tickets. I arrived sentosa island around 11 a.m. so much to see! The sky train stops at 3 stations but I could only visit 1 station. (I had to leave at 7.30 p.m *too bad)At 12 p.m I entered USS... it had so many attractions. I couldnt get enough...*better read the brochure abt the area bcz every area has its own attraction's time.*come early, go home till late! It was fireworks show at 8 p.m when I was there. So sad, I missed it :(It was so crowded in the afternoon but less ppl in the evening. My friends, who visited Uss in sunday, were blessed bcz they didnt need to queue. Maybe fewer ppl on Sunday(?) Idk for sure.But overall I rly love spending time in this theme park
",4,2016-05-26,May 2016,Indonesia,05
review_376659164,“Amazing must visit”,"Loved the StarWars rides (we're big fans) and the Shrek 4D show but overall we found it very expensive considering it's not finished yet. But we were impressed with the service we received. Everyone we met was helpful and courteous and even though it was a hot day we found plenty of shade whilst queuing for rides.
",4,2016-05-26,October 2015,NoCountry,03
review_376658727,“Average experience with crowd”,"It is crowded with people during weekend.Exciting ride queue took average 100 minutes or more.The worst thing is don't have locker inside the ride area and you have to store it in the general locker in theme park. Normally they provide a free period of for you to experience the ride, but it is generally not enough and every ride will cost you $4 ~ $6. A trick to earn extra income by park?Food is average, a lot instant food include restaurant. Better option is go out to have lunch and come back again.Ride often close for maintenance especially the Battlestar Galactica roller coaster. Might queue for an hour and then happen technical issue and you have to leave.May visit once if you never been there before, just for experience, nothing special to come back again as the shows and rides are repeating for years.
",2,2016-05-26,May 2016,Singapore,03
review_376656755,“A theme park for all ages”,"All the rides are superb :) I just love the shrek 4-d adventure and i can't forget the horrifying ride of revenge of the mummy roller coaster. And the most unforgettable and exciting rides of all for me is the TRANSFORMER :) I just love and enjoyed this place.
",4,2016-05-26,April 2016,Philippines,05
review_376640589,“Nice day out at Universal studios Singapore.”,"My wife and I had an excellent day at Universal studios. We went on a week day, and the lines were relatively short. The longest we waited was 30min at the big roller coaster. On average I would estimate that we stood in line for about 15 min on each attraction. I have been to the original Universal studios park in Hollywood, and in comparison the park in Singapore has more of a Disney world feel to it. But it's my opinion that it's well worth a visit if you find yourself in Singapore and have the time.
",4,2016-05-26,May 2016,Norway,03
review_376585504,“TRIP TO USS!!!”,"i have a great experience in USS .. Really i will come back again!!!!!!Untuk transportasi yang disediakan sangat membantu .
",5,2016-05-25,February 2016,NoCountry,02
review_376481931,“Always go back here when I pass Singapore”,"I think amusement parks in general are repeatable experiences. My favourite rides are the transformers and the Mummy ride and I always go on them when I return to universal studios.If that's not your thing, there are other stuff to do as well including roller coasters and slower rides. Also if you go as a single you can get on the rides much faster.
",5,2016-05-25,March 2016,Australia,04
review_376442131,“Great fun all the time!”,"Do get the annual pass if you plan to visit more than 3 times and add in the express unlimited pass to cut short the queuing time to truly enjoy your visit!For those that prefer coaster rides, must try: mummies, transformers, dragon and the latest addition puss in boots!For the extremist, human or cyclone.To escape from the heat to cool one down during the trips, head down to shrek 4D, Madagascar, Elmo and the theatre (shows at scheduled timing)Water play: Jurassic park and water world (scheduled timing).
",5,2016-05-25,May 2016,Singapore,05
review_376429807,“No need to go any further than Singapore”,"USS or Universal Studios Singapore is one of the best attractions in Asia. The place caters for both the young and the old. Hotels are nearby and aplenty and there is a mega shopping mall that is in the area. Dining, travelling to city and transportation is also a breeze.
",4,2016-05-25,January 2016,Singapore,06
review_376332356,"“Fun, but expensive”","Universal Studios Singapore is a decent amusement park, it has some good rides and you will have fun there. Downsides: food and drinks were ridiculously expensive. The park is small and doesn't offer enough thrills for the fee it charges. I was lucky because I got to the park early and choose the nicest rides before it got busy but I did come across one situation where I had to wait really long to enter the Battlestar Galactica rollercoaster because the staff kept letting in Xpress pass customers first (they do pay for having priority access but why not mix regular customers with Xpress pass customers instead of not letting us in and pauze the ride untill enough Xpress pass customers have arrived). Transformers the ride and the revenge of the mummy blew me away, they were 2 awsome experiences. The most boring thing was the Lights, Camera, Action ride presented by Steven Spielberg. Don't even bother with that.
",4,2016-05-25,April 2016,Austria,04
review_376327072,“Tips to save money to make the USS experience value-for money!”,"Visits to theme parks are always expensive affairs. We want to have fun, yet not spend the equivalent of a budget plan ride to KL. I've been to USS a couple of times and I thought to share with everyone on how enjoy your time in USS and save some money as well to make the experience value-for money.Tip 1 - Bring your own drinks or use the water coolers at each ride. As expected, riding the coasters in a typical Singapore weather will leave you high and dry (pun intended). There are drinks on sale, but they cost a bomb (like at least $4 for a bottled water). Bring your own drinks, or use the water coolers conveniently located at each ride.Tip 2- Eat outside USS. The food in USS is exorbitant and way above the usual rates of Sentosa. However, you can save some money (at least $5 per meal) if you leave USS to eat outside at Astons or the Malaysian Street Food. Just remember to get the re-entry stamp so you can go back and enjoy the rides after your meals. Tip 3 - Go straight to the Transformer ride or Battlestar ride once you enter into USS at 10am, as both rides have notoriously long queues so save the time by going for those first! And remember to remove ALL your belongings before going into the queue because they will reject you if you have your keys/handphone on you! Tip 4 - Go during off-peak to avoid the crowd! Which brings us to Tip 5...Tip 5- Get the express tickets if you're going during peak season - i.e.weekends, public holidays, school holidays (June/Dec). Tip 6 - Look out for special deals. I got 50% off for my 2nd ticket due to a union card membership.Tip 7 - Plan your rides carefully so that the rides are within your travel route!Enjoy!!!
",5,2016-05-25,May 2016,Singapore,06
review_376322771,“Good fun for kids”,"Great place for families kids and young teens. As a couple we enjoyed it but there wasn't really that much to do except for the kids's stuff. The Transformers ride was good and Steven Spielberg studio is also worth visiting. We chose to go on a Monday so waiting times weren't too bad - we'd have felt it was a wasted day if we'd had to wait too long for everything. So definitely good value for the kids but not a must-do if you're without kids and have to choose between this and other attractions.
",3,2016-05-24,May 2016,Thailand,03
review_376305994,“Amazing day!”,"Best day in Singapore by far. Im unsure why anyone would rate this place bad, seriously it's the best. We went on a Friday and the longest we had to wait for a ride was probably 20 minutes. You kinda have to expect long waits but its so worth it. The Mummy and Transformer rides were my absolute favorite. Highly recommended. Its something you just have to do whilst in Singapore.
",5,2016-05-24,April 2016,NoCountry,03
review_376303438,"“Lots of fun, but Universal Studio Japan is still better”","We had lots of fun in this amazing amusement parks, especially our youth nieces. However, for us Universal Studio Japan was still better and bigger. The rides and attractions in Universal Studio Singapore were also less than the ones in Japan. Nevertheless, Universal Studio Singapore has certain advantages that it's located in the Sentosa Island amusement complex. Thus we could still go somewhere else in the Sentosa Island Complex after enough enjoying the Universal Studio there.
",4,2016-05-24,July 2015,Indonesia,06
review_376299887,“Family Day out”,"We have been to Universal in LA, Singapore Universal is a third of the size, we did the VIP Tour ($268) as this Guarantees entry into all rides and attractions in the park without waiting in Line, very different to LA VIP, Jimmy was our Host for the 5 Hours, what a Guy, Great Host, stuck with us for the entire 5 Hours, New the Park Back to front and a wealth of information, I would recommend doing the VIP if you are going in school holidays, especially because of the heat in Singapore the ques can be miles long
",4,2016-05-24,May 2016,Australia,04
review_376297916,“Fund Day at Universal Studios”,"My friend and I visited Universal Studios, not really knowing of all the excitement that awaited us. For a day pass we went around to some exotic and simulated rides. The lost world ride was amazing with the actual waterways and creation of Jurassic sounds and the 'jungle' atmosphere around. The most thrilling bits were the two drops of your raft on the waterfalls, and soon after you just want to go on the ride all over again. The other simulated rides were worth all the wait in the long queues, which was the only drawback, but they seemed to move fast so again no real problems. Some nice shops with souvenirs and refreshments and food. Overall a day well spent. There are lots of other attractions at Sentosa Island, zip rides, beaches, a great place for kids and adults.
",5,2016-05-24,August 2015,NoCountry,0
review_376285582,"“Zip in, Ride & Go”","The Annual Pass with Express Pass is worth every penny if you are in Singapore for any length of time. We like to run down there (the earlier in the day the better), ride the Battlestar Galactica inverted roller coaster a few times, do the Revenge of the Mummy, eat something decedent (pancake place is awesome!) and go. No stress from feeling like you have to stay all day to make it worth it. Perfect stress reliever after a few hours of homework and studying on weekends. Easily accessible via MRT, cab or car. If you take MRT you have to navigate the crowds at Vivo City. Just follow the escalators to the top floor.
",4,2016-05-24,April 2016,NoCountry,06
review_376075553,“Amazing”,"Enjoyed every bit of it. Right from the parades to the rides. Performance by the Madagascar family was amazing. Enjoyed the transformers ride. Unfortunately we had to wind up our tour early due to our flight timings. Shall visit again.
",5,2016-05-24,December 2015,India,04
review_376033692,“Good place for children ”,"There are not many thrill seeking rides however great place for young kids. The wait it approx 60 mins on most rides (thats on a weekday) so i highly recommend the limited or unlimited acess pass. Limited pass is AUS$30 but you can only jump the queue once for each ride. Bags are checked at front gate so no food and beverages are allowed inside but i still saw some many people bring in their own food. I recommend taking a change of shoes. Your shoes may get wet on 1-2 rides.
",4,2016-05-24,May 2016,Australia,03
review_375984636,“Good Family Fun”,"We loved Universal Studios. The queues like all theme parks were annoying. Wish it stayed open later when it was a little cooler.
",5,2016-05-23,April 2016,NoCountry,02
review_375938322,“A day at Universal Studio Singapore”,"Well..be prepared for a huge crowd especially if u plan to visit over the weekends starting from Friday Saturdays and Sundays..and also during Public Holidays and school term ends all around this region.It is best if u prepurchase your day entry tickets before hand either booking online at their website or buying from authorised agents in town because at opening time the que to purchase the admission tickets is chaotic and long at the gates.. If u plan to ride all the rides and watch the stage shows it is definently worth forking out the extra cash to purchase the additional ticket known as the ""Express Ticket"" on top of the normal price admission ticket. This ticket allows u to go directly to the Express Lane for all rides/shows which only takes a very short wait compare to the normal admisson tickets the line in que could be anywhere from an hour to two hours just for one ride..and try not to leave the park between 6pm to 8pm as the taxi que will be very very long..Have a Happy Fun Day...Good Luck.
",4,2016-05-23,May 2016,NoCountry,02
review_375737507,“Great day out!”,"I have been to Universal Studios in America and still thought the Singapore Universal is a fab day out!In one day there are enough rides, restaurants and shops etc for you to see.I would recommend paying the extra for the quick access pass as it is really worth it....Water world was fun! Transformers and the Mummy ride too were also my favourite:) I even enjoyed Shrek 4D which is for children. Thank you for a fun day!
",5,2016-05-23,May 2016,United Arab Emirates,05
review_375686502,“Proud that we have this attraction in Singapore”,"I am proud that we have this attraction in Singapore but if you are not used to the heat, don't visit especially with very young children. It is punishing. Given the waiting times for rides in the heat, you really do need to spend the whole day here but that's not possible or comfortable with a two year old. You would most certainly have to have an afternoon siesta before returning. The whole place is just beautiful and amazing but the heat saps all the energy out of you. There are not many rides that a two year old can go on. I would not waste money by visiting again before my child is maybe 4 years old. Queue to buy a ticket. Queue to get in. Queue for rides and shows. In sum. 
",5,2016-05-23,May 2016,NoCountry,06
review_375671054,“Absolutely amazing! Best day ever! Almost as good as Disneyland”,"Me and the family had the best day at Universal Studios. Our kids are 10 and 7. They went on ALL the rollercoasters and rides. The quality of ride was similar to Disneyland. EPIC. The rollercoasters were terrifying with loop the loops and very high speeds. You need a full day to really enjoy the place. Costs around $70 for adults and $50 for kids but well worth the money. Food and drinks are very cheap when you get inside. About $6 for most items like hotdogs and nachos etc. A wonderful place for young and old.
",5,2016-05-22,May 2016,Australia,06
review_375668042,“Busy park”,"This was a very amusment park with lots of travellers, though it was on Monday. Usually long qued up for joining any games/ shows. Somes took to half an hour. For those whose passinately join all games, please purchase a express one for priority of entrance.
",5,2016-05-22,May 2016,NoCountry,03
review_375657904,“Thrilling day out with kids”,"Absolutely loved the experience!! My kids are aged 14 and 7 and the elder one got to sit in all the rides while the younger one had to go with the kids roller coaster. Transformer is class A and it will be good to do the Mummy Ride plus all the 4D shows. The 2 roller coasters are fun and I would recommend to start with red and then do blue. Food was a bit expensive, so it'll be good to carry your water and snacks.
",5,2016-05-22,May 2016,NoCountry,04
review_375645356,“A must visit place in Singapore”,"In my point of view, Universal studio is one of the major attraction for me in Singapore. The rides are really awesome and some of them are breath-taking.
",5,2016-05-22,April 2016,NoCountry,04
review_375619134,“Too crowded!”,"Don't even think of going there during the weekend.. It's so crowded and every ride.. Waiting time is between 1-2 hours!!
",2,2016-05-22,May 2016,NoCountry,04
review_375465205,“Holiday ”,"Nice place but lot of walking .Have breakfast well before you leave.Take good pair of shoes. Hire a wheelchair for elders n stroller for kids
",5,2016-05-22,May 2016,NoCountry,01
review_375456738,“A Must to Visit if Visiting Singapore”,"Universal Studio is one place that one needs to go and enjoy them self if in Singapore the rides are great, every one & any one will enjoy there , its got rides for kids grown up every one, my best one are the Mummy, Transformer & certainly the HUMAN or CYLONCertainly A Must to Visit if Visiting Singapore
",5,2016-05-22,October 2015,NoCountry,05
review_375357796,“Certainly the most fun part of our Singapore trip”,"My wife and I visited Universal Studios - Singapore last year and undoubtedly this was the most fun part of our whole trip. We spent around 7-8 hours here and it was totally worth it. We took almost all the rides except ""Puss In Boots"" because there was a waiting time of more than 1 hour. ""Transformer"" and ""Revenge of the mummy"" are the most thrilling and not to be missed rides of this adventure/theme park. I repeat Do NOT miss these rides! Only one complain - food here is expensive and doesn't taste good. But still If you're traveling to Singapore for the first time, you should visit this place.
",5,2016-05-22,June 2015,India,04
review_375319908,“Great park”,"The park is very well maintained. It's better than MovieWorld on the Gold Coast, QLD Australia, but smaller than the one in LA, USA. Unfortunately we visited on a public holiday and not only was it hot and humid but the lines were really long. Our highlights were Lost World and Far Far Away. Souvenirs were reasonably priced.
",4,2016-05-21,May 2016,Australia,04
review_375291503,"“Proportionally sized, good for single day visits”","USS is naturally smaller than the USS in the US, of course. The country is smaller than Rhode Island so the theme park can't be that huge.It's sized just right for a single-day trip and you'll most likely get to try at least half of the attractions easily. The most crowded ones are often the family-friendly ones, which is normal for theme parks.Transformers, Jurassic Park Canopy, and Jurassic Park main ride are the longest lines, which could take 30min or so to queue.Getting an Express pass would definitely help and worth the price.Battlestar Galactica and The Mummy have much shorter lines partly because the machines can sit a lot more people per ride and less people are inclined to try thrill rides (esp young ones).Situated in Resorts World means you are not confined to USS food outlets as well. At the end of the day, you can dine in a lot of restaurants.Speaking of food, each segment of the park offers a different type of cuisine, which is great. From western to Indian to Chinese food, you have options.We're locals and we live 5min from USS and have visited more than 30x at least. My advise is visit on a week day, preferably Mon-Wed during non-holidays (Google ""Singapore School Holidays""). We have a season pass and whenever we go during a weekday, even Transformers ride has less than 5min queue and we just go over and over and over again.
",4,2016-05-21,May 2016,Singapore,03
review_375110824,“Great family hang out place ”,"We enjoy walk around in universal studio always, even though we don't try everything. Our Favourite is musical, Madagascar, flying dragon and elmo's space trip. Food inside the park, is quite terrible. So we always go out and eat at Ding Tai Feng.
",4,2016-05-21,May 2016,NoCountry,06
review_375075181,“Mummy ride us great”,"Even though it was humid we still had a good trip here - the single lines are the best to go through quickly
",3,2016-05-21,May 2016,NoCountry,05
review_375067543,“Not much improving”,"This is my second visit after 2012. I can say nothing new. But, for first-timer, it is interesting theme park you can enjoy. I hope the management can renew the rides and attractions.
",4,2016-05-21,May 2016,NoCountry,03
review_375009941,“excellent attraction”,"we just took a taxi from our hotel in robertson walk approx. 10-15 mins. and purchase the ticket from there, this way we can stay even longer and save money. We, especially the kids enjoyed it and lots to see even though it's really hot this month. All the rides are included in the ticket, shops and restaurants are everywhere.
",5,2016-05-20,May 2016,NoCountry,06
review_374997900,“A trip highlight - made me feel like a kid again!”,"In order of my ride preferences: The Mummy, Cylon, Transformers, Jurassic Park Rapids, Human. We also enjoyed the 4D Shrek movie, and even the Donkey comedy show. As we were grown adults (25, 31 and 65), we got bored with the kiddie rides (Sesame Street and Madagascar river ride).We went there on a Thursday - got there around 10.30am and left after 7pm - but still it was not enough to ride all attractions (we haven't gotten around to the Lights Camera Action) and missed some of the street shows. There was also a thunderstorm warning that afternoon, so all the rides were shut down for almost an hour. Food options are numerous, albeit on the expensive side. We brought bottled water with us, and just refilled it throughout the day (there are a lot of water fountains around). I think, since it was a weekday, there weren't any long lines to the toilets, either. Tip: Go on a weekday (Tue-Thu) for shorter queues, and buy the Unlimited Express Pass (additional SG$50) to skip the lines. We first went on Transformers and the queue was 1.5 hrs long; after, we started lining up for Cylon but the queue time was 80mins+ by then, so we decided to buy the Express Pass - and there was virtually no waiting time, and we even got on the front seats of the roller coaster rides since we had ""priority."" Not all rides are covered by the Pass, though, so do first the rides included in the Pass, and if one still has time, the other rides. We were able to ride Cylon, Human, and Transformers twice. Also, if you can, bring an umbrella. The day we were there it was hot and sunny from 11am-4pm, and drizzled a bit in the late afternoon.
",5,2016-05-20,May 2016,NoCountry,03
review_374994895,“Very small compared one in USA”,"It's a good amusement park but missed some of the key aspects of Hollywood. Lot less attractions/rides compared to the one in USA.It's mini universal studios.
",4,2016-05-20,April 2016,NoCountry,02
review_374961460,“Just enough for a day”,"It wasn't as huge as I imagined. Been here 2 times, not much changes was made in 2 years. both my visits to USS,we had to be in loooong queue for all rides and attractions. Somehow on my last visit, I just found out (or realized) there is some kind of VIP pass (or express pass) to make you able to avoid the regular queuing line.
",4,2016-05-20,July 2015,Indonesia,04
review_374754855,“A place for total leisure”,"Been here for 3 times already. Very lively environment. Suitable for all ages. Delicious food I had in the Indian restaurant. Enjoyed most the Transformer adventure rides. Unfortunately , the Waterworld action packed was closed when I went on last February 2016. I love the Steven Spielberg behind the scene shows.
",5,2016-05-20,February 2016,Malaysia,03
review_374746887,“Fun Filled Day for Adults and Kids”,"The place is great playground for adults and kids. You can literally experience the movies like Transformers, The Mummy, Battlestar Galactica, Shrek, Jurassic Park, etc. I recommend all the roller coasters, especially the Battlestar Galactica Cylon Roller Coaster, it is amazing! Too bad the waiting time is very long, especially for the popular rides can take up to 120 minutes! For Indonesians, be ready to spend some money on food, as it is quite expensive (food cost around SGD 5.50 and above, soft drink around SGD 3.5), to save some money on water, you can bring empty bottle inside and fill it at the many water stations around the park.
",4,2016-05-20,May 2016,Indonesia,03
review_374719749,“Second time around”,"We were able to experience the place before during their pre opening promo. There were some rides that are still in the testing stage so there were some rebate given before. We also went with an elderly person on wheelchair. We were impressed with their service and accommodation to the elderly as they prioritize us knowing that the elderly is only limited to some rides. They will make sure that the elderly can still see the ride.This time, I guess with the full operation. We now are with 3 elderly. We are happy that there are still some priority given to them. They also apologized for us queuing the line for the photo with characters as they said we should just go in front. Though for roller coaster or fast ride, they would say that the ride is fast so told us to leave the elderly somewhere and we have to queue the normal line. Overall, it was hot but still fun.
",3,2016-05-19,May 2016,Philippines,06
review_374657035,“Must go Place in Singapore!”,"Me and my husband are not very experimental neither adventurous so when we went to Universal we were not sure what to expect and whether it would be something we would enjoy but still we wanted to visit this place as it was such a popular tourist spot and i must say i Had some of the best memories in this place.Me and my husband were like two kids enjoying and letting loose of all our inhibitions and jus having a good time.I thoroughly enjoyed this place especially the Terminator and Mummy rides they were fantastic and my first kind of experience in a theme park.This place needs no recommendations but still if you are in Singapore Universal Studios is a must go!
",5,2016-05-19,June 2015,NoCountry,01
review_374644362,“Great for kids”,"I went to Sentosa only for aquarium and promised myself to ignore the Universal Studio, since I been twice at one in LA. At the end, I couldn't resist and went there. Of course, it is much smaller than in USA, and attractions are more suitable for smaller kids, but really, I mean really enjoyed Transformers. I went there 3 times in a row! Such a fun. Without this attraction, I would rated with 3 stars as an adult, but kids must love it :)
",4,2016-05-19,September 2015,Czech Republic,03
review_374634601,“Absolutely amazing!”,"Never gonna forget that TRANSFORMERS ride. It was so amazing! We were 5 people there and each one of us went on that ride twice. Others rides were good as well. Looking forward to visit that place again
",5,2016-05-19,June 2015,NoCountry,04
review_374591188,“The whole family will enjoy this”,"SINGAPORE WITH KIDS : THE KIDDY TRAVEL DIARY2Share14ShareTweet0Pin0ShareSingapore With Kids : The Kiddy Travel DiarySingapore scrapbook cover 2I promised myself that this year I take my kids along in my journey and I am so glad I am being able to slowly bring them on the same page. I want them to experience the world as I believe nothing teaches better than travel and exploration. My elder son has created this entire travelogue on his own, so this one is through his eyes but my words.I have listed Singapore as one of the top cities to visit as a family and this summer we explored Singapore with Kids! But before I go further in my blog, I would like to mention that DO NOT plan to go to Singapore in summers ever!! It’s hot and humid and the sun just made us sick. I googled the time of the year that you should visit Singapore, something I should have done earlier when I planned this holiday. Our travel journey started from Chennai to Singapore so from one hot destination to another. Anyway, mid to end October is just a perfect time to head there.p.s. Singapore weather is humid and it’s rains here unpredictably, so packing some foldable umbrellas and waterproof footwear will be a good idea.Travelling within the city:We reach Singapore 2Singapore needs around 4-5 nights to cover the entire city. The good thing is that it’s very well connected with the metro and public transport.Taxis are cheap most places within 15-25 min and fare between 15-20 dollars, of course, it depends on where you are staying. Our stay was at a service apartment in Orchard street which was central.p.s.There is a Sentosa shuttle which is for free starts from Vivocity mall and takes you straight to Sentosa Islands. Alternatively, you can also take a cable car from Vivocity into Sentosa.Without much ado, here is our travel itinerary of Singapore which will help you to plan yours;Day 1: Singapore ZooWhen you browse for information you will realise that there are multiple options available like Jungle safari , Night safari and River safari for kids to experience at the zoo. What you may not realise is that they are showing you mostly the same set of animals in different settings, so don’t waste your money trying to do all. Mom had experienced the night safari earlier and this time, she decided that we should try the Jungle safari. While night safari is a unique experience but you don’t get to see many animals in the dark, it is kind of scary and still awesome. There are a variety of shows over there. Watch out! They might choose someone in a show and make you pet a baby python, and when you’re at it, two people bring a huge baby python, and you may wet your pants if they tell you to pet it. There is a place where your kids can play over during the jungle safari. I would say that the River safari is the best way to see all the animals. So choose which one are you going to try.Singapore zoo 2Evening: You can head to Clarke Quay, which is an entire with best views of Singapore and bars. While this is not a kiddy destination, kids are allowed and so parents can enjoy a few drinks. There is also a river cruise which you can take there.Day 2: Universal Studios.Located on the Sentosa Islands, this can take up your entire day, so best to maximize it with kids. The good thing about Universal studios the rides are not all ‘kiddy’, so you will enjoy them as much as your kids. The transformer 7D ride, the dinosaur water slide ride, and Steven Spielberg’s special studio effects are worth it. They also have certain shows which happen at fixed times at fixed venues like Waterworld again worth watching. One thing to remember is not to head to this place on a weekend or you will end up in long lines. We went on a really hot Monday at 10 am and still had lines.
",5,2016-05-19,April 2016,India,06
review_374513514,“Superb....”,"Awesome minimum one day attraction. Express passes are highly recommended. Everything is superb but cant b covered all in one day so its suggested that u identify ur preferences first, finish those first n then move to others.
",5,2016-05-19,May 2016,NoCountry,01
review_374494741,“Exciting Place”,"Travelled with Family. Kids loved the movie characters, setups and the rides. We loved the Roller coaster it was wow.
",5,2016-05-19,May 2016,NoCountry,04
